Date_Key,Scenario_ID,GL_Account_ID,CF_Category,Amount_EUR
20230228,ACT,CF016,Financing,0
20230228,ACT,CF017,Financing,0
20230228,ACT,CF018,Financing,-193437.72
20230228,BUD,CF001,Operating,373426.41
20230228,BUD,CF002,Operating,2258707.18
20230228,BUD,CF003,Operating,216231.78
20230228,BUD,CF004,Operating,-2944255.38
20230228,BUD,CF005,Operating,-2188696.17
20230228,BUD,CF006,Operating,1933198.99
20230228,BUD,CF007,Operating,-18404.2
20230228,BUD,CF008,Operating,12257.96
20230228,BUD,CF009,Operating,0
20230228,BUD,CF010,Investing,-2025560.14
20230228,BUD,CF011,Investing,0
20230228,BUD,CF012,Investing,14810.94
20230228,BUD,CF013,Investing,0
20230228,BUD,CF014,Financing,0
20230228,BUD,CF015,Financing,0
20230228,BUD,CF016,Financing,0.0
20230228,BUD,CF017,Financing,0
20230228,BUD,CF018,Financing,0
20230331,ACT,CF001,Operating,408207.86
20230331,ACT,CF002,Operating,2245297.82
20230331,ACT,CF003,Operating,238458.02
20230331,ACT,CF004,Operating,-9032448.91
20230331,ACT,CF005,Operating,-9424901.25
20230331,ACT,CF006,Operating,4619622.79
20230331,ACT,CF007,Operating,-88513.87
20230331,ACT,CF008,Operating,112868.17
20230331,ACT,CF009,Operating,147870.25
20230331,ACT,CF010,Investing,-2301607.53
20230331,ACT,CF011,Investing,0
20230331,ACT,CF012,Investing,33606.41
20230331,ACT,CF013,Investing,-330710.01
20230331,ACT,CF014,Financing,0
20230331,ACT,CF015,Financing,-4000000.0
20230331,ACT,CF016,Financing,-428618.25
20230331,ACT,CF017,Financing,0
20230331,ACT,CF018,Financing,-122248.69
20230331,BUD,CF001,Operating,414070.41
20230331,BUD,CF002,Operating,2256633.48
20230331,BUD,CF003,Operating,239809.42
20230331,BUD,CF004,Operating,-6322714.24
20230331,BUD,CF005,Operating,-6597430.88
20230331,BUD,CF006,Operating,3233735.95
20230331,BUD,CF007,Operating,-44256.94
20230331,BUD,CF008,Operating,56434.08
20230331,BUD,CF009,Operating,0
20230331,BUD,CF010,Investing,-2186527.16
20230331,BUD,CF011,Investing,0
20230331,BUD,CF012,Investing,16803.2
20230331,BUD,CF013,Investing,0
20230331,BUD,CF014,Financing,0
20230331,BUD,CF015,Financing,-4000000.0
20230331,BUD,CF016,Financing,-407187.34
20230331,BUD,CF017,Financing,0
20230331,BUD,CF018,Financing,0
20230430,ACT,CF001,Operating,438619.73
20230430,ACT,CF002,Operating,2244898.09
20230430,ACT,CF003,Operating,229692.09
20230430,ACT,CF004,Operating,4390934.82
20230430,ACT,CF005,Operating,3404858.62
20230430,ACT,CF006,Operating,-2405848.35
20230430,ACT,CF007,Operating,42341.11
20230430,ACT,CF008,Operating,-23809.31
20230430,ACT,CF009,Operating,126467.36
20230430,ACT,CF010,Investing,-2226263.61
20230430,ACT,CF011,Investing,0
20230430,ACT,CF012,Investing,32335.74
20230430,ACT,CF013,Investing,-514156.08
20230430,ACT,CF014,Financing,0
20230430,ACT,CF015,Financing,0
20230430,ACT,CF016,Financing,0
20230430,ACT,CF017,Financing,0
20230430,ACT,CF018,Financing,-199168.48
20230430,BUD,CF001,Operating,449269.01
20230430,BUD,CF002,Operating,2227758.52
20230430,BUD,CF003,Operating,227302.06
20230430,BUD,CF004,Operating,3073654.38
20230430,BUD,CF005,Operating,2383401.03
20230430,BUD,CF006,Operating,-1684093.84
20230430,BUD,CF007,Operating,21170.56
20230430,BUD,CF008,Operating,-11904.66
20230430,BUD,CF009,Operating,0
20230430,BUD,CF010,Investing,-2114950.43
20230430,BUD,CF011,Investing,0
20230430,BUD,CF012,Investing,16167.87
20230430,BUD,CF013,Investing,0
20230430,BUD,CF014,Financing,0
20230430,BUD,CF015,Financing,0
20230430,BUD,CF016,Financing,0.0
20230430,BUD,CF017,Financing,0
20230430,BUD,CF018,Financing,0
20230531,ACT,CF001,Operating,484412.73
20230531,ACT,CF002,Operating,2262567.82
20230531,ACT,CF003,Operating,239338.59
20230531,ACT,CF004,Operating,-2993772.54
20230531,ACT,CF005,Operating,-4316217.43
20230531,ACT,CF006,Operating,1854772.03
20230531,ACT,CF007,Operating,-46929.56
20230531,ACT,CF008,Operating,27109.74
20230531,ACT,CF009,Operating,96553.76
20230531,ACT,CF010,Investing,-2408298.92
20230531,ACT,CF011,Investing,0
20230531,ACT,CF012,Investing,33433.8
20230531,ACT,CF013,Investing,-367304.15
20230531,ACT,CF014,Financing,0
20230531,ACT,CF015,Financing,0
20230531,ACT,CF016,Financing,0
20230531,ACT,CF017,Financing,0
20230531,ACT,CF018,Financing,-167920.87
20230531,BUD,CF001,Operating,505622.95
20230531,BUD,CF002,Operating,2247703.48
20230531,BUD,CF003,Operating,237656.34
20230531,BUD,CF004,Operating,-2095640.78
20230531,BUD,CF005,Operating,-3021352.2
20230531,BUD,CF006,Operating,1298340.42
20230531,BUD,CF007,Operating,-23464.78
20230531,BUD,CF008,Operating,13554.87
20230531,BUD,CF009,Operating,0
20230531,BUD,CF010,Investing,-2287883.97
20230531,BUD,CF011,Investing,0
20230531,BUD,CF012,Investing,16716.9
20230531,BUD,CF013,Investing,0
20230531,BUD,CF014,Financing,0
20230531,BUD,CF015,Financing,0
20230531,BUD,CF016,Financing,0.0
20230531,BUD,CF017,Financing,0
20230531,BUD,CF018,Financing,0
20230630,ACT,CF001,Operating,819174.61
20230630,ACT,CF002,Operating,2280294.38
20230630,ACT,CF003,Operating,246746.85
20230630,ACT,CF004,Operating,-3488441.49
20230630,ACT,CF005,Operating,-576516.09
20230630,ACT,CF006,Operating,1039586.21
20230630,ACT,CF007,Operating,-18848.84
20230630,ACT,CF008,Operating,46603.99
20230630,ACT,CF009,Operating,54744.58
20230630,ACT,CF010,Investing,-2309785.98
20230630,ACT,CF011,Investing,0
20230630,ACT,CF012,Investing,35717.54
20230630,ACT,CF013,Investing,-333995.56
20230630,ACT,CF014,Financing,0
20230630,ACT,CF015,Financing,-4000000.0
20230630,ACT,CF016,Financing,-860133.34
20230630,ACT,CF017,Financing,0
20230630,ACT,CF018,Financing,-141117.62
20230630,BUD,CF001,Operating,851499.05
20230630,BUD,CF002,Operating,2260729.97
20230630,BUD,CF003,Operating,244463.46
20230630,BUD,CF004,Operating,-2441909.04
20230630,BUD,CF005,Operating,-403561.27
20230630,BUD,CF006,Operating,727710.35
20230630,BUD,CF007,Operating,-9424.42
20230630,BUD,CF008,Operating,23301.99
20230630,BUD,CF009,Operating,0
20230630,BUD,CF010,Investing,-2194296.68
20230630,BUD,CF011,Investing,0
20230630,BUD,CF012,Investing,17858.77
20230630,BUD,CF013,Investing,0
20230630,BUD,CF014,Financing,0
20230630,BUD,CF015,Financing,-4000000.0
20230630,BUD,CF016,Financing,-817126.67
20230630,BUD,CF017,Financing,0
20230630,BUD,CF018,Financing,0
20230731,ACT,CF001,Operating,316921.83
20230731,ACT,CF002,Operating,2276034.47
20230731,ACT,CF003,Operating,200051.8
20230731,ACT,CF004,Operating,16862237.03
20230731,ACT,CF005,Operating,15817480.11
20230731,ACT,CF006,Operating,-8455516.96
20230731,ACT,CF007,Operating,141531.74
20230731,ACT,CF008,Operating,-235881.44
20230731,ACT,CF009,Operating,135830.08
20230731,ACT,CF010,Investing,-1846410.59
20230731,ACT,CF011,Investing,0
20230731,ACT,CF012,Investing,29621.6
20230731,ACT,CF013,Investing,-690476.0
20230731,ACT,CF014,Financing,0
20230731,ACT,CF015,Financing,0
20230731,ACT,CF016,Financing,0
20230731,ACT,CF017,Financing,0
20230731,ACT,CF018,Financing,-129407.03
20230731,BUD,CF001,Operating,314801.09
20230731,BUD,CF002,Operating,2294828.22
20230731,BUD,CF003,Operating,200833.77
20230731,BUD,CF004,Operating,11803565.92
20230731,BUD,CF005,Operating,11072236.08
20230731,BUD,CF006,Operating,-5918861.87
20230731,BUD,CF007,Operating,70765.87
20230731,BUD,CF008,Operating,-117940.72
20230731,BUD,CF009,Operating,0
20230731,BUD,CF010,Investing,-1754090.06
20230731,BUD,CF011,Investing,0
20230731,BUD,CF012,Investing,14810.8
20230731,BUD,CF013,Investing,0
20230731,BUD,CF014,Financing,0
20230731,BUD,CF015,Financing,0
20230731,BUD,CF016,Financing,0.0
20230731,BUD,CF017,Financing,0
20230731,BUD,CF018,Financing,0
20230831,ACT,CF001,Operating,90233.04
20230831,ACT,CF002,Operating,2275974.97
20230831,ACT,CF003,Operating,192045.35
20230831,ACT,CF004,Operating,2202327.83
20230831,ACT,CF005,Operating,3102948.11
20230831,ACT,CF006,Operating,-1123973.95
20230831,ACT,CF007,Operating,38125.6
20230831,ACT,CF008,Operating,-51832.54
20230831,ACT,CF009,Operating,54409.99
20230831,ACT,CF010,Investing,-1908071.21
20230831,ACT,CF011,Investing,0
20230831,ACT,CF012,Investing,31288.94
20230831,ACT,CF013,Investing,-745468.78
20230831,ACT,CF014,Financing,0
20230831,ACT,CF015,Financing,0
20230831,ACT,CF016,Financing,0
20230831,ACT,CF017,Financing,0
20230831,ACT,CF018,Financing,-116279.33
20230831,BUD,CF001,Operating,94300.58
20230831,BUD,CF002,Operating,2287880.14
20230831,BUD,CF003,Operating,189642.84
20230831,BUD,CF004,Operating,1541629.48
20230831,BUD,CF005,Operating,2172063.68
20230831,BUD,CF006,Operating,-786781.76
20230831,BUD,CF007,Operating,19062.8
20230831,BUD,CF008,Operating,-25916.27
20230831,BUD,CF009,Operating,0
20230831,BUD,CF010,Investing,-1812667.65
20230831,BUD,CF011,Investing,0
20230831,BUD,CF012,Investing,15644.47
20230831,BUD,CF013,Investing,0
20230831,BUD,CF014,Financing,0
20230831,BUD,CF015,Financing,0
20230831,BUD,CF016,Financing,0.0
20230831,BUD,CF017,Financing,0
20230831,BUD,CF018,Financing,0
20230930,ACT,CF001,Operating,746923.04
20230930,ACT,CF002,Operating,2250293.42
20230930,ACT,CF003,Operating,246211.84
20230930,ACT,CF004,Operating,-21806299.2
20230930,ACT,CF005,Operating,-19256192.92
20230930,ACT,CF006,Operating,10917313.47
20230930,ACT,CF007,Operating,-187077.72
20230930,ACT,CF008,Operating,292943.21
20230930,ACT,CF009,Operating,120201.62
20230930,ACT,CF010,Investing,-2343690.24
20230930,ACT,CF011,Investing,0
20230930,ACT,CF012,Investing,36189.81
20230930,ACT,CF013,Investing,-694282.05
20230930,ACT,CF014,Financing,0
20230930,ACT,CF015,Financing,-4000000.0
20230930,ACT,CF016,Financing,-784269.19
20230930,ACT,CF017,Financing,0
20230930,ACT,CF018,Financing,-152854.7
20230930,BUD,CF001,Operating,764055.48
20230930,BUD,CF002,Operating,2234136.76
20230930,BUD,CF003,Operating,241648.91
20230930,BUD,CF004,Operating,-15264409.44
20230930,BUD,CF005,Operating,-13479335.05
20230930,BUD,CF006,Operating,7642119.43
20230930,BUD,CF007,Operating,-93538.86
20230930,BUD,CF008,Operating,146471.6
20230930,BUD,CF009,Operating,0
20230930,BUD,CF010,Investing,-2226505.73
20230930,BUD,CF011,Investing,0
20230930,BUD,CF012,Investing,18094.91
20230930,BUD,CF013,Investing,0
20230930,BUD,CF014,Financing,0
20230930,BUD,CF015,Financing,-4000000.0
20230930,BUD,CF016,Financing,-745055.73
20230930,BUD,CF017,Financing,0
20230930,BUD,CF018,Financing,0
20231031,ACT,CF001,Operating,863923.38
20231031,ACT,CF002,Operating,2277262.55
20231031,ACT,CF003,Operating,253393.6
20231031,ACT,CF004,Operating,-776062.58
20231031,ACT,CF005,Operating,-2733401.98
20231031,ACT,CF006,Operating,-253209.0
20231031,ACT,CF007,Operating,2878.79
20231031,ACT,CF008,Operating,5374.12
20231031,ACT,CF009,Operating,89225.66
20231031,ACT,CF010,Investing,-2465819.85
20231031,ACT,CF011,Investing,0
20231031,ACT,CF012,Investing,36134.98
20231031,ACT,CF013,Investing,-669073.81
20231031,ACT,CF014,Financing,0
20231031,ACT,CF015,Financing,0
20231031,ACT,CF016,Financing,0
20231031,ACT,CF017,Financing,0
20231031,ACT,CF018,Financing,-127282.99
20231031,BUD,CF001,Operating,888690.58
20231031,BUD,CF002,Operating,2264639.14
20231031,BUD,CF003,Operating,253275.4
20231031,BUD,CF004,Operating,-543243.81
20231031,BUD,CF005,Operating,-1913381.39
20231031,BUD,CF006,Operating,-177246.3
20231031,BUD,CF007,Operating,1439.39
20231031,BUD,CF008,Operating,2687.06
20231031,BUD,CF009,Operating,0
20231031,BUD,CF010,Investing,-2342528.85
20231031,BUD,CF011,Investing,0
20231031,BUD,CF012,Investing,18067.49
20231031,BUD,CF013,Investing,0
20231031,BUD,CF014,Financing,0
20231031,BUD,CF015,Financing,0
20231031,BUD,CF016,Financing,0.0
20231031,BUD,CF017,Financing,0
20231031,BUD,CF018,Financing,0
20231130,ACT,CF001,Operating,835957.64
20231130,ACT,CF002,Operating,2244992.6
20231130,ACT,CF003,Operating,262483.92
20231130,ACT,CF004,Operating,-2589678.02
20231130,ACT,CF005,Operating,-5547155.43
20231130,ACT,CF006,Operating,2926175.17
20231130,ACT,CF007,Operating,-52429.97
20231130,ACT,CF008,Operating,87157.29
20231130,ACT,CF009,Operating,97053.8
20231130,ACT,CF010,Investing,-2640736.6
20231130,ACT,CF011,Investing,0
20231130,ACT,CF012,Investing,33723.38
20231130,ACT,CF013,Investing,-478478.65
20231130,ACT,CF014,Financing,0
20231130,ACT,CF015,Financing,0
20231130,ACT,CF016,Financing,0
20231130,ACT,CF017,Financing,0
20231130,ACT,CF018,Financing,-164733.71
20231130,BUD,CF001,Operating,849444.31
20231130,BUD,CF002,Operating,2262745.6
20231130,BUD,CF003,Operating,266659.19
20231130,BUD,CF004,Operating,-1812774.61
20231130,BUD,CF005,Operating,-3883008.8
20231130,BUD,CF006,Operating,2048322.62
20231130,BUD,CF007,Operating,-26214.99
20231130,BUD,CF008,Operating,43578.64
20231130,BUD,CF009,Operating,0
20231130,BUD,CF010,Investing,-2508699.77
20231130,BUD,CF011,Investing,0
20231130,BUD,CF012,Investing,16861.69
20231130,BUD,CF013,Investing,0
20231130,BUD,CF014,Financing,0
20231130,BUD,CF015,Financing,0
20231130,BUD,CF016,Financing,0.0
20231130,BUD,CF017,Financing,0
20231130,BUD,CF018,Financing,0
20231231,ACT,CF001,Operating,1408045.87
20231231,ACT,CF002,Operating,2271641.41
20231231,ACT,CF003,Operating,282693.05
20231231,ACT,CF004,Operating,-9559500.38
20231231,ACT,CF005,Operating,-5560753.48
20231231,ACT,CF006,Operating,3334324.12
20231231,ACT,CF007,Operating,-24138.77
20231231,ACT,CF008,Operating,88736.42
20231231,ACT,CF009,Operating,121989.08
20231231,ACT,CF010,Investing,-2670435.48
20231231,ACT,CF011,Investing,0
20231231,ACT,CF012,Investing,33343.78
20231231,ACT,CF013,Investing,-467274.24
20231231,ACT,CF014,Financing,0
20231231,ACT,CF015,Financing,-4000000.0
20231231,ACT,CF016,Financing,-1478448.16
20231231,ACT,CF017,Financing,0
20231231,ACT,CF018,Financing,-193809.29
20231231,BUD,CF001,Operating,1401712.4
20231231,BUD,CF002,Operating,2265688.42
20231231,BUD,CF003,Operating,279509.0
20231231,BUD,CF004,Operating,-6691650.27
20231231,BUD,CF005,Operating,-3892527.44
20231231,BUD,CF006,Operating,2334026.88
20231231,BUD,CF007,Operating,-12069.38
20231231,BUD,CF008,Operating,44368.21
20231231,BUD,CF009,Operating,0
20231231,BUD,CF010,Investing,-2536913.71
20231231,BUD,CF011,Investing,0
20231231,BUD,CF012,Investing,16671.89
20231231,BUD,CF013,Investing,0
20231231,BUD,CF014,Financing,0
20231231,BUD,CF015,Financing,-4000000.0
20231231,BUD,CF016,Financing,-1404525.75
20231231,BUD,CF017,Financing,0
20231231,BUD,CF018,Financing,0
20240131,ACT,CF001,Operating,4336799.36
20240131,ACT,CF002,Operating,2393779.6
20240131,ACT,CF003,Operating,235097.87
20240131,ACT,CF004,Operating,38404937.93
20240131,ACT,CF005,Operating,42438461.72
20240131,ACT,CF006,Operating,-15105865.5
20240131,ACT,CF007,Operating,142799.93
20240131,ACT,CF008,Operating,-251152.14
20240131,ACT,CF009,Operating,113267.34
20240131,ACT,CF010,Investing,-2207454.2
20240131,ACT,CF011,Investing,0
20240131,ACT,CF012,Investing,35829.06
20240131,ACT,CF013,Investing,-515369.49
20240131,ACT,CF014,Financing,0
20240131,ACT,CF015,Financing,0
20240131,ACT,CF016,Financing,0
20240131,ACT,CF017,Financing,0
20240131,ACT,CF018,Financing,-253499.74
20240131,BUD,CF001,Operating,4455112.01
20240131,BUD,CF002,Operating,2415985.75
20240131,BUD,CF003,Operating,234397.61
20240131,BUD,CF004,Operating,26883456.55
20240131,BUD,CF005,Operating,29706923.2
20240131,BUD,CF006,Operating,-10574105.85
20240131,BUD,CF007,Operating,71399.97
20240131,BUD,CF008,Operating,-125576.07
20240131,BUD,CF009,Operating,0
20240131,BUD,CF010,Investing,-2097081.49
20240131,BUD,CF011,Investing,0
20240131,BUD,CF012,Investing,17914.53
20240131,BUD,CF013,Investing,0
20240131,BUD,CF014,Financing,0
20240131,BUD,CF015,Financing,0
20240131,BUD,CF016,Financing,0.0
20240131,BUD,CF017,Financing,0
20240131,BUD,CF018,Financing,0
20240229,ACT,CF001,Operating,4711085.08
20240229,ACT,CF002,Operating,2391960.79
20240229,ACT,CF003,Operating,245849.56
20240229,ACT,CF004,Operating,-2436444.45
20240229,ACT,CF005,Operating,-2152406.52
20240229,ACT,CF006,Operating,771187.08
20240229,ACT,CF007,Operating,-36271.32
20240229,ACT,CF008,Operating,78210.98
20240229,ACT,CF009,Operating,116328.56
20240229,ACT,CF010,Investing,-2352603.95
20240229,ACT,CF011,Investing,0
20240229,ACT,CF012,Investing,36433.26
20240229,ACT,CF013,Investing,-395481.87
20240229,ACT,CF014,Financing,0
20240229,ACT,CF015,Financing,0
20240229,ACT,CF016,Financing,0
20240229,ACT,CF017,Financing,0
20240229,ACT,CF018,Financing,-177883.98
20240229,BUD,CF001,Operating,4770619.08
20240229,BUD,CF002,Operating,2408152.47
20240229,BUD,CF003,Operating,243742.26
20240229,BUD,CF004,Operating,-1705511.12
20240229,BUD,CF005,Operating,-1506684.56
20240229,BUD,CF006,Operating,539830.96
20240229,BUD,CF007,Operating,-18135.66
20240229,BUD,CF008,Operating,39105.49
20240229,BUD,CF009,Operating,0
20240229,BUD,CF010,Investing,-2234973.76
20240229,BUD,CF011,Investing,0
20240229,BUD,CF012,Investing,18216.63
20240229,BUD,CF013,Investing,0
20240229,BUD,CF014,Financing,0
20240229,BUD,CF015,Financing,0
20240229,BUD,CF016,Financing,0.0
20240229,BUD,CF017,Financing,0
20240229,BUD,CF018,Financing,0
20240331,ACT,CF001,Operating,5653429.05
20240331,ACT,CF002,Operating,2386503.51
20240331,ACT,CF003,Operating,273359.41
20240331,ACT,CF004,Operating,-8383854.0
20240331,ACT,CF005,Operating,-4842941.62
20240331,ACT,CF006,Operating,5013956.99
20240331,ACT,CF007,Operating,-109323.49
20240331,ACT,CF008,Operating,126397.79
20240331,ACT,CF009,Operating,74417.21
20240331,ACT,CF010,Investing,-2583635.46
20240331,ACT,CF011,Investing,0
20240331,ACT,CF012,Investing,32363.98
20240331,ACT,CF013,Investing,-328738.79
20240331,ACT,CF014,Financing,0
20240331,ACT,CF015,Financing,-4000000.0
20240331,ACT,CF016,Financing,-5936100.51
20240331,ACT,CF017,Financing,0
20240331,ACT,CF018,Financing,-155283.96
20240331,BUD,CF001,Operating,5860912.2
20240331,BUD,CF002,Operating,2399093.99
20240331,BUD,CF003,Operating,278227.54
20240331,BUD,CF004,Operating,-5868697.8
20240331,BUD,CF005,Operating,-3390059.13
20240331,BUD,CF006,Operating,3509769.9
20240331,BUD,CF007,Operating,-54661.75
20240331,BUD,CF008,Operating,63198.89
20240331,BUD,CF009,Operating,0
20240331,BUD,CF010,Investing,-2454453.69
20240331,BUD,CF011,Investing,0
20240331,BUD,CF012,Investing,16181.99
20240331,BUD,CF013,Investing,0
20240331,BUD,CF014,Financing,0
20240331,BUD,CF015,Financing,-4000000.0
20240331,BUD,CF016,Financing,-5639295.48
20240331,BUD,CF017,Financing,0
20240331,BUD,CF018,Financing,0
20240430,ACT,CF001,Operating,5104156.63
20240430,ACT,CF002,Operating,2366150.88
20240430,ACT,CF003,Operating,262641.65
20240430,ACT,CF004,Operating,2448715.58
20240430,ACT,CF005,Operating,227448.97
20240430,ACT,CF006,Operating,-2372222.83
20240430,ACT,CF007,Operating,35649.36
20240430,ACT,CF008,Operating,-73937.34
20240430,ACT,CF009,Operating,142048.48
20240430,ACT,CF010,Investing,-2567199.19
20240430,ACT,CF011,Investing,0
20240430,ACT,CF012,Investing,32974.64
20240430,ACT,CF013,Investing,-649451.38
20240430,ACT,CF014,Financing,0
20240430,ACT,CF015,Financing,0
20240430,ACT,CF016,Financing,0
20240430,ACT,CF017,Financing,0
20240430,ACT,CF018,Financing,-170523.96
20240430,BUD,CF001,Operating,5098379.93
20240430,BUD,CF002,Operating,2346088.22
20240430,BUD,CF003,Operating,259180.38
20240430,BUD,CF004,Operating,1714100.9
20240430,BUD,CF005,Operating,159214.28
20240430,BUD,CF006,Operating,-1660555.98
20240430,BUD,CF007,Operating,17824.68
20240430,BUD,CF008,Operating,-36968.67
20240430,BUD,CF009,Operating,0
20240430,BUD,CF010,Investing,-2438839.23
20240430,BUD,CF011,Investing,0
20240430,BUD,CF012,Investing,16487.32
20240430,BUD,CF013,Investing,0
20240430,BUD,CF014,Financing,0
20240430,BUD,CF015,Financing,0
20240430,BUD,CF016,Financing,0.0
20240430,BUD,CF017,Financing,0
20240430,BUD,CF018,Financing,0
20240531,ACT,CF001,Operating,5736747.98
20240531,ACT,CF002,Operating,2362162.94
20240531,ACT,CF003,Operating,273235.05
20240531,ACT,CF004,Operating,-3156863.21
20240531,ACT,CF005,Operating,-2415359.63
20240531,ACT,CF006,Operating,935455.37
20240531,ACT,CF007,Operating,-23749.15
20240531,ACT,CF008,Operating,67041.05
20240531,ACT,CF009,Operating,140777.89
20240531,ACT,CF010,Investing,-2612030.5
20240531,ACT,CF011,Investing,0
20240531,ACT,CF012,Investing,34684.15
20240531,ACT,CF013,Investing,-490147.35
20240531,ACT,CF014,Financing,0
20240531,ACT,CF015,Financing,0
20240531,ACT,CF016,Financing,0
20240531,ACT,CF017,Financing,0
20240531,ACT,CF018,Financing,-250302.74
20240531,BUD,CF001,Operating,5894022.84
20240531,BUD,CF002,Operating,2365120.74
20240531,BUD,CF003,Operating,276085.28
20240531,BUD,CF004,Operating,-2209804.25
20240531,BUD,CF005,Operating,-1690751.74
20240531,BUD,CF006,Operating,654818.76
20240531,BUD,CF007,Operating,-11874.58
20240531,BUD,CF008,Operating,33520.52
20240531,BUD,CF009,Operating,0
20240531,BUD,CF010,Investing,-2481428.98
20240531,BUD,CF011,Investing,0
20240531,BUD,CF012,Investing,17342.08
20240531,BUD,CF013,Investing,0
20240531,BUD,CF014,Financing,0
20240531,BUD,CF015,Financing,0
20240531,BUD,CF016,Financing,0.0
20240531,BUD,CF017,Financing,0
20240531,BUD,CF018,Financing,0
20240630,ACT,CF001,Operating,5928239.23
20240630,ACT,CF002,Operating,2381428.58
20240630,ACT,CF003,Operating,280628.03
20240630,ACT,CF004,Operating,-4429200.59
20240630,ACT,CF005,Operating,44529.9
20240630,ACT,CF006,Operating,2298338.31
20240630,ACT,CF007,Operating,-2612.09
20240630,ACT,CF008,Operating,40991.85
20240630,ACT,CF009,Operating,93765.66
20240630,ACT,CF010,Investing,-2666390.62
20240630,ACT,CF011,Investing,0
20240630,ACT,CF012,Investing,32525.12
20240630,ACT,CF013,Investing,-508503.49
20240630,ACT,CF014,Financing,0
20240630,ACT,CF015,Financing,-4000000.0
20240630,ACT,CF016,Financing,-6224651.19
20240630,ACT,CF017,Financing,0
20240630,ACT,CF018,Financing,-153840.99
20240630,BUD,CF001,Operating,5886751.14
20240630,BUD,CF002,Operating,2370103.85
20240630,BUD,CF003,Operating,276022.09
20240630,BUD,CF004,Operating,-3100440.41
20240630,BUD,CF005,Operating,31170.93
20240630,BUD,CF006,Operating,1608836.82
20240630,BUD,CF007,Operating,-1306.04
20240630,BUD,CF008,Operating,20495.93
20240630,BUD,CF009,Operating,0
20240630,BUD,CF010,Investing,-2533071.09
20240630,BUD,CF011,Investing,0
20240630,BUD,CF012,Investing,16262.56
20240630,BUD,CF013,Investing,0
20240630,BUD,CF014,Financing,0
20240630,BUD,CF015,Financing,-4000000.0
20240630,BUD,CF016,Financing,-5913418.63
20240630,BUD,CF017,Financing,0
20240630,BUD,CF018,Financing,0
20240731,ACT,CF001,Operating,4290274.79
20240731,ACT,CF002,Operating,2365148.32
20240731,ACT,CF003,Operating,227550.78
20240731,ACT,CF004,Operating,17388124.13
20240731,ACT,CF005,Operating,12624027.66
20240731,ACT,CF006,Operating,-9188127.04
20240731,ACT,CF007,Operating,157363.64
20240731,ACT,CF008,Operating,-260101.52
20240731,ACT,CF009,Operating,87511.61
20240731,ACT,CF010,Investing,-2198518.85
20240731,ACT,CF011,Investing,0
20240731,ACT,CF012,Investing,33117.91
20240731,ACT,CF013,Investing,-720794.25
20240731,ACT,CF014,Financing,0
20240731,ACT,CF015,Financing,0
20240731,ACT,CF016,Financing,0
20240731,ACT,CF017,Financing,0
20240731,ACT,CF018,Financing,-274149.39
20240731,BUD,CF001,Operating,4309824.09
20240731,BUD,CF002,Operating,2349113.79
20240731,BUD,CF003,Operating,225587.65
20240731,BUD,CF004,Operating,12171686.89
20240731,BUD,CF005,Operating,8836819.36
20240731,BUD,CF006,Operating,-6431688.93
20240731,BUD,CF007,Operating,78681.82
20240731,BUD,CF008,Operating,-130050.76
20240731,BUD,CF009,Operating,0
20240731,BUD,CF010,Investing,-2088592.91
20240731,BUD,CF011,Investing,0
20240731,BUD,CF012,Investing,16558.95
20240731,BUD,CF013,Investing,0
20240731,BUD,CF014,Financing,0
20240731,BUD,CF015,Financing,0
20240731,BUD,CF016,Financing,0.0
20240731,BUD,CF017,Financing,0
20240731,BUD,CF018,Financing,0
20240831,ACT,CF001,Operating,3874517.58
20240831,ACT,CF002,Operating,2388183.84
20240831,ACT,CF003,Operating,219274.12
20240831,ACT,CF004,Operating,3805700.87
20240831,ACT,CF005,Operating,1177085.88
20240831,ACT,CF006,Operating,-603341.8
20240831,ACT,CF007,Operating,12219.9
20240831,ACT,CF008,Operating,-61381.6
20240831,ACT,CF009,Operating,68885.54
20240831,ACT,CF010,Investing,-2056851.48
20240831,ACT,CF011,Investing,0
20240831,ACT,CF012,Investing,34555.84
20240831,ACT,CF013,Investing,-549409.16
20240831,ACT,CF014,Financing,0
20240831,ACT,CF015,Financing,0
20240831,ACT,CF016,Financing,0
20240831,ACT,CF017,Financing,0
20240831,ACT,CF018,Financing,-205115.41
20240831,BUD,CF001,Operating,3867574.79
20240831,BUD,CF002,Operating,2372878.36
20240831,BUD,CF003,Operating,218242.63
20240831,BUD,CF004,Operating,2663990.61
20240831,BUD,CF005,Operating,823960.11
20240831,BUD,CF006,Operating,-422339.26
20240831,BUD,CF007,Operating,6109.95
20240831,BUD,CF008,Operating,-30690.8
20240831,BUD,CF009,Operating,0
20240831,BUD,CF010,Investing,-1954008.91
20240831,BUD,CF011,Investing,0
20240831,BUD,CF012,Investing,17277.92
20240831,BUD,CF013,Investing,0
20240831,BUD,CF014,Financing,0
20240831,BUD,CF015,Financing,0
20240831,BUD,CF016,Financing,0.0
20240831,BUD,CF017,Financing,0
20240831,BUD,CF018,Financing,0
20240930,ACT,CF001,Operating,5678808.36
20240930,ACT,CF002,Operating,2389209.23
20240930,ACT,CF003,Operating,280285.78
20240930,ACT,CF004,Operating,-18927328.85
20240930,ACT,CF005,Operating,-15305505.02
20240930,ACT,CF006,Operating,10318863.73
