Date_Key,Scenario_ID,Division_ID,Product_Group_ID,Cost_Component,Material_ID,Material_Name,Quantity_Used,Unit_Cost_EUR,Amount_EUR,Material_Price_Index
20230131,ACT,DIV02,PG05,Freight,,,,,140760.81,125.9
20230131,ACT,DIV02,PG05,Inventory_Writedown,,,,,46977.76,125.9
20230131,BUD,DIV02,PG05,Raw_Materials,MAT12,Filters,,,1053996.44,100.0
20230131,BUD,DIV02,PG05,Direct_Labor,,,,,421598.58,100.0
20230131,BUD,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,287453.58,100.0
20230131,BUD,DIV02,PG05,Freight,,,,,114981.43,100.0
20230131,BUD,DIV02,PG05,Inventory_Writedown,,,,,38327.14,100.0
20230131,ACT,DIV02,PG06,Raw_Materials,MAT13,Foam,60152.8,25.21,1516451.23,128.6
20230131,ACT,DIV02,PG06,Direct_Labor,,,46776.6,9.83,459813.61,128.6
20230131,ACT,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,321033.83,128.6
20230131,ACT,DIV02,PG06,Freight,,,,,130006.12,128.6
20230131,ACT,DIV02,PG06,Inventory_Writedown,,,,,43293.78,128.6
20230131,BUD,DIV02,PG06,Raw_Materials,MAT13,Foam,,,989248.61,100.0
20230131,BUD,DIV02,PG06,Direct_Labor,,,,,395699.44,100.0
20230131,BUD,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,269795.08,100.0
20230131,BUD,DIV02,PG06,Freight,,,,,107918.03,100.0
20230131,BUD,DIV02,PG06,Inventory_Writedown,,,,,35972.68,100.0
20230131,ACT,DIV03,PG07,Raw_Materials,MAT04,Electronics,51982.2,31.64,1644718.16,120.9
20230131,ACT,DIV03,PG07,Direct_Labor,,,14146.2,39.73,562027.69,120.9
20230131,ACT,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,375271.82,120.9
20230131,ACT,DIV03,PG07,Freight,,,,,148135.79,120.9
20230131,ACT,DIV03,PG07,Inventory_Writedown,,,,,49903.14,120.9
20230131,BUD,DIV03,PG07,Raw_Materials,MAT04,Electronics,,,1147851.07,100.0
20230131,BUD,DIV03,PG07,Direct_Labor,,,,,459140.43,100.0
20230131,BUD,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,313050.29,100.0
20230131,BUD,DIV03,PG07,Freight,,,,,125220.12,100.0
20230131,BUD,DIV03,PG07,Inventory_Writedown,,,,,41740.04,100.0
20230131,ACT,DIV03,PG08,Raw_Materials,MAT01,Copper,29486.2,64.74,1908938.47,138.9
20230131,ACT,DIV03,PG08,Direct_Labor,,,17352.4,32.11,557184.77,138.9
20230131,ACT,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,386166.89,138.9
20230131,ACT,DIV03,PG08,Freight,,,,,148858.97,138.9
20230131,ACT,DIV03,PG08,Inventory_Writedown,,,,,51471.71,138.9
20230131,BUD,DIV03,PG08,Raw_Materials,MAT01,Copper,,,1193008.2,100.0
20230131,BUD,DIV03,PG08,Direct_Labor,,,,,477203.28,100.0
20230131,BUD,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,325365.87,100.0
20230131,BUD,DIV03,PG08,Freight,,,,,130146.35,100.0
20230131,BUD,DIV03,PG08,Inventory_Writedown,,,,,43382.12,100.0
20230131,ACT,DIV03,PG09,Raw_Materials,MAT02,Polymers,31545.9,52.81,1665938.64,128.3
20230131,ACT,DIV03,PG09,Direct_Labor,,,12931.7,39.98,517008.38,128.3
20230131,ACT,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,364269.11,128.3
20230131,ACT,DIV03,PG09,Freight,,,,,145003.82,128.3
20230131,ACT,DIV03,PG09,Inventory_Writedown,,,,,47061.74,128.3
20230131,BUD,DIV03,PG09,Raw_Materials,MAT02,Polymers,,,1085462.48,100.0
20230131,BUD,DIV03,PG09,Direct_Labor,,,,,434184.99,100.0
20230131,BUD,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,296035.22,100.0
20230131,BUD,DIV03,PG09,Freight,,,,,118414.09,100.0
20230131,BUD,DIV03,PG09,Inventory_Writedown,,,,,39471.36,100.0
20230228,ACT,DIV01,PG01,Raw_Materials,MAT02,Polymers,152322.3,20.2,3076909.76,129.6
20230228,ACT,DIV01,PG01,Direct_Labor,,,24577.0,38.1,936382.12,129.6
20230228,ACT,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,652532.73,129.6
20230228,ACT,DIV01,PG01,Freight,,,,,263759.42,129.6
20230228,ACT,DIV01,PG01,Inventory_Writedown,,,,,87163.86,129.6
20230228,BUD,DIV01,PG01,Raw_Materials,MAT02,Polymers,,,1924176.13,100.0
20230228,BUD,DIV01,PG01,Direct_Labor,,,,,769670.45,100.0
20230228,BUD,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,524775.31,100.0
20230228,BUD,DIV01,PG01,Freight,,,,,209910.12,100.0
20230228,BUD,DIV01,PG01,Inventory_Writedown,,,,,69970.04,100.0
20230228,ACT,DIV01,PG02,Raw_Materials,MAT06,Minerals,454815.5,5.49,2496937.09,114.4
20230228,ACT,DIV01,PG02,Direct_Labor,,,12843.8,68.37,878132.96,114.4
20230228,ACT,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,597135.41,114.4
20230228,ACT,DIV01,PG02,Freight,,,,,234919.22,114.4
20230228,ACT,DIV01,PG02,Inventory_Writedown,,,,,79362.35,114.4
20230228,BUD,DIV01,PG02,Raw_Materials,MAT06,Minerals,,,1886403.05,100.0
20230228,BUD,DIV01,PG02,Direct_Labor,,,,,754561.22,100.0
20230228,BUD,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,514473.56,100.0
20230228,BUD,DIV01,PG02,Freight,,,,,205789.42,100.0
20230228,BUD,DIV01,PG02,Inventory_Writedown,,,,,68596.47,100.0
20230228,ACT,DIV01,PG03,Raw_Materials,MAT02,Polymers,56995.8,50.98,2905646.27,126.3
20230228,ACT,DIV01,PG03,Direct_Labor,,,12993.0,71.6,930301.27,126.3
20230228,ACT,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,639368.39,126.3
20230228,ACT,DIV01,PG03,Freight,,,,,252663.81,126.3
20230228,ACT,DIV01,PG03,Inventory_Writedown,,,,,83647.14,126.3
20230228,BUD,DIV01,PG03,Raw_Materials,MAT02,Polymers,,,1942680.11,100.0
20230228,BUD,DIV01,PG03,Direct_Labor,,,,,777072.05,100.0
20230228,BUD,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,529821.85,100.0
20230228,BUD,DIV01,PG03,Freight,,,,,211928.74,100.0
20230228,BUD,DIV01,PG03,Inventory_Writedown,,,,,70642.91,100.0
20230228,ACT,DIV02,PG04,Raw_Materials,MAT03,Plastics,267690.0,6.46,1729277.17,127.3
20230228,ACT,DIV02,PG04,Direct_Labor,,,7694.8,71.38,549251.42,127.3
20230228,ACT,DIV02,PG04,Manufacturing_Overhead,,,,,360887.61,127.3
20230228,ACT,DIV02,PG04,Freight,,,,,144840.28,127.3
20230228,ACT,DIV02,PG04,Inventory_Writedown,,,,,48650.31,127.3
20230228,BUD,DIV02,PG04,Raw_Materials,MAT03,Plastics,,,1133889.09,100.0
20230228,BUD,DIV02,PG04,Direct_Labor,,,,,453555.63,100.0
20230228,BUD,DIV02,PG04,Manufacturing_Overhead,,,,,309242.48,100.0
20230228,BUD,DIV02,PG04,Freight,,,,,123696.99,100.0
20230228,BUD,DIV02,PG04,Inventory_Writedown,,,,,41232.33,100.0
20230228,ACT,DIV02,PG05,Raw_Materials,MAT12,Filters,89479.7,17.97,1607950.79,124.0
20230228,ACT,DIV02,PG05,Direct_Labor,,,87939.7,5.96,524120.32,124.0
20230228,ACT,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,353499.77,124.0
20230228,ACT,DIV02,PG05,Freight,,,,,144678.03,124.0
20230228,ACT,DIV02,PG05,Inventory_Writedown,,,,,46596.68,124.0
20230228,BUD,DIV02,PG05,Raw_Materials,MAT12,Filters,,,1087409.31,100.0
20230228,BUD,DIV02,PG05,Direct_Labor,,,,,434963.72,100.0
20230228,BUD,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,296566.18,100.0
20230228,BUD,DIV02,PG05,Freight,,,,,118626.47,100.0
20230228,BUD,DIV02,PG05,Inventory_Writedown,,,,,39542.16,100.0
20230228,ACT,DIV02,PG06,Raw_Materials,MAT13,Foam,310332.0,5.21,1616829.46,126.2
20230228,ACT,DIV02,PG06,Direct_Labor,,,9419.7,55.22,520153.42,126.2
20230228,ACT,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,351556.32,126.2
20230228,ACT,DIV02,PG06,Freight,,,,,141707.81,126.2
20230228,ACT,DIV02,PG06,Inventory_Writedown,,,,,46794.03,126.2
20230228,BUD,DIV02,PG06,Raw_Materials,MAT13,Foam,,,1028329.98,100.0
20230228,BUD,DIV02,PG06,Direct_Labor,,,,,411331.99,100.0
20230228,BUD,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,280453.63,100.0
20230228,BUD,DIV02,PG06,Freight,,,,,112181.45,100.0
20230228,BUD,DIV02,PG06,Inventory_Writedown,,,,,37393.82,100.0
20230228,ACT,DIV03,PG07,Raw_Materials,MAT04,Electronics,22865.9,78.55,1796113.86,121.8
20230228,ACT,DIV03,PG07,Direct_Labor,,,38053.9,15.62,594401.78,121.8
20230228,ACT,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,408308.29,121.8
20230228,ACT,DIV03,PG07,Freight,,,,,157378.72,121.8
20230228,ACT,DIV03,PG07,Inventory_Writedown,,,,,53691.41,121.8
20230228,BUD,DIV03,PG07,Raw_Materials,MAT04,Electronics,,,1225700.09,100.0
20230228,BUD,DIV03,PG07,Direct_Labor,,,,,490280.04,100.0
20230228,BUD,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,334281.84,100.0
20230228,BUD,DIV03,PG07,Freight,,,,,133712.74,100.0
20230228,BUD,DIV03,PG07,Inventory_Writedown,,,,,44570.91,100.0
20230228,ACT,DIV03,PG08,Raw_Materials,MAT01,Copper,28198.0,72.49,2044074.6,138.8
20230228,ACT,DIV03,PG08,Direct_Labor,,,17374.5,33.91,589170.84,138.8
20230228,ACT,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,403832.74,138.8
20230228,ACT,DIV03,PG08,Freight,,,,,162620.79,138.8
20230228,ACT,DIV03,PG08,Inventory_Writedown,,,,,53301.58,138.8
20230228,BUD,DIV03,PG08,Raw_Materials,MAT01,Copper,,,1228964.18,100.0
20230228,BUD,DIV03,PG08,Direct_Labor,,,,,491585.67,100.0
20230228,BUD,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,335172.05,100.0
20230228,BUD,DIV03,PG08,Freight,,,,,134068.82,100.0
20230228,BUD,DIV03,PG08,Inventory_Writedown,,,,,44689.61,100.0
20230228,ACT,DIV03,PG09,Raw_Materials,MAT02,Polymers,73305.3,23.95,1755661.87,129.4
20230228,ACT,DIV03,PG09,Direct_Labor,,,16284.7,34.22,557260.86,129.4
20230228,ACT,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,372379.71,129.4
20230228,ACT,DIV03,PG09,Freight,,,,,147924.52,129.4
20230228,ACT,DIV03,PG09,Inventory_Writedown,,,,,49707.2,129.4
20230228,BUD,DIV03,PG09,Raw_Materials,MAT02,Polymers,,,1121403.58,100.0
20230228,BUD,DIV03,PG09,Direct_Labor,,,,,448561.43,100.0
20230228,BUD,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,305837.34,100.0
20230228,BUD,DIV03,PG09,Freight,,,,,122334.94,100.0
20230228,BUD,DIV03,PG09,Inventory_Writedown,,,,,40778.31,100.0
20230331,ACT,DIV01,PG01,Raw_Materials,MAT02,Polymers,71502.2,46.42,3319133.8,128.2
20230331,ACT,DIV01,PG01,Direct_Labor,,,16919.2,59.67,1009570.32,128.2
20230331,ACT,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,688207.17,128.2
20230331,ACT,DIV01,PG01,Freight,,,,,278777.58,128.2
20230331,ACT,DIV01,PG01,Inventory_Writedown,,,,,91938.98,128.2
20230331,BUD,DIV01,PG01,Raw_Materials,MAT02,Polymers,,,2215052.66,100.0
20230331,BUD,DIV01,PG01,Direct_Labor,,,,,886021.06,100.0
20230331,BUD,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,604105.27,100.0
20230331,BUD,DIV01,PG01,Freight,,,,,241642.11,100.0
20230331,BUD,DIV01,PG01,Inventory_Writedown,,,,,80547.37,100.0
20230331,ACT,DIV01,PG02,Raw_Materials,MAT06,Minerals,187445.2,14.72,2759193.73,116.3
20230331,ACT,DIV01,PG02,Direct_Labor,,,29861.0,31.9,952566.47,116.3
20230331,ACT,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,655338.16,116.3
20230331,ACT,DIV01,PG02,Freight,,,,,258969.8,116.3
20230331,ACT,DIV01,PG02,Inventory_Writedown,,,,,88406.45,116.3
20230331,BUD,DIV01,PG02,Raw_Materials,MAT06,Minerals,,,2088555.18,100.0
20230331,BUD,DIV01,PG02,Direct_Labor,,,,,835422.07,100.0
20230331,BUD,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,569605.96,100.0
20230331,BUD,DIV01,PG02,Freight,,,,,227842.38,100.0
20230331,BUD,DIV01,PG02,Inventory_Writedown,,,,,75947.46,100.0
20230331,ACT,DIV01,PG03,Raw_Materials,MAT02,Polymers,55866.4,59.81,3341369.92,128.5
20230331,ACT,DIV01,PG03,Direct_Labor,,,74507.3,14.16,1055023.84,128.5
20230331,ACT,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,721145.26,128.5
20230331,ACT,DIV01,PG03,Freight,,,,,286999.57,128.5
20230331,ACT,DIV01,PG03,Inventory_Writedown,,,,,94391.88,128.5
20230331,BUD,DIV01,PG03,Raw_Materials,MAT02,Polymers,,,2131467.74,100.0
20230331,BUD,DIV01,PG03,Direct_Labor,,,,,852587.1,100.0
20230331,BUD,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,581309.38,100.0
20230331,BUD,DIV01,PG03,Freight,,,,,232523.75,100.0
20230331,BUD,DIV01,PG03,Inventory_Writedown,,,,,77507.92,100.0
20230331,ACT,DIV02,PG04,Raw_Materials,MAT03,Plastics,41687.1,46.45,1936367.27,128.8
20230331,ACT,DIV02,PG04,Direct_Labor,,,13655.6,42.74,583639.1,128.8
20230331,ACT,DIV02,PG04,Manufacturing_Overhead,,,,,406045.13,128.8
20230331,ACT,DIV02,PG04,Freight,,,,,165244.25,128.8
20230331,ACT,DIV02,PG04,Inventory_Writedown,,,,,54354.79,128.8
20230331,BUD,DIV02,PG04,Raw_Materials,MAT03,Plastics,,,1272174.54,100.0
20230331,BUD,DIV02,PG04,Direct_Labor,,,,,508869.81,100.0
20230331,BUD,DIV02,PG04,Manufacturing_Overhead,,,,,346956.69,100.0
20230331,BUD,DIV02,PG04,Freight,,,,,138782.68,100.0
20230331,BUD,DIV02,PG04,Inventory_Writedown,,,,,46260.89,100.0
20230331,ACT,DIV02,PG05,Raw_Materials,MAT12,Filters,24301.9,76.6,1861529.02,123.9
20230331,ACT,DIV02,PG05,Direct_Labor,,,21596.2,27.95,603612.83,123.9
20230331,ACT,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,413895.6,123.9
20230331,ACT,DIV02,PG05,Freight,,,,,160228.82,123.9
20230331,ACT,DIV02,PG05,Inventory_Writedown,,,,,53767.86,123.9
20230331,BUD,DIV02,PG05,Raw_Materials,MAT12,Filters,,,1232240.72,100.0
20230331,BUD,DIV02,PG05,Direct_Labor,,,,,492896.29,100.0
20230331,BUD,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,336065.65,100.0
20230331,BUD,DIV02,PG05,Freight,,,,,134426.26,100.0
20230331,BUD,DIV02,PG05,Inventory_Writedown,,,,,44808.75,100.0
20230331,ACT,DIV02,PG06,Raw_Materials,MAT13,Foam,156062.0,11.52,1797834.08,126.8
20230331,ACT,DIV02,PG06,Direct_Labor,,,9021.7,63.22,570350.32,126.8
20230331,ACT,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,387382.37,126.8
20230331,ACT,DIV02,PG06,Freight,,,,,151906.6,126.8
20230331,ACT,DIV02,PG06,Inventory_Writedown,,,,,51383.21,126.8
20230331,BUD,DIV02,PG06,Raw_Materials,MAT13,Foam,,,1198050.29,100.0
20230331,BUD,DIV02,PG06,Direct_Labor,,,,,479220.12,100.0
20230331,BUD,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,326740.99,100.0
20230331,BUD,DIV02,PG06,Freight,,,,,130696.4,100.0
20230331,BUD,DIV02,PG06,Inventory_Writedown,,,,,43565.47,100.0
20230331,ACT,DIV03,PG07,Raw_Materials,MAT04,Electronics,108497.4,18.29,1984417.09,121.9
20230331,ACT,DIV03,PG07,Direct_Labor,,,57053.7,11.18,637859.81,121.9
20230331,ACT,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,442077.66,121.9
20230331,ACT,DIV03,PG07,Freight,,,,,177443.41,121.9
20230331,ACT,DIV03,PG07,Inventory_Writedown,,,,,57935.99,121.9
20230331,BUD,DIV03,PG07,Raw_Materials,MAT04,Electronics,,,1311894.76,100.0
20230331,BUD,DIV03,PG07,Direct_Labor,,,,,524757.91,100.0
20230331,BUD,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,357789.48,100.0
20230331,BUD,DIV03,PG07,Freight,,,,,143115.79,100.0
20230331,BUD,DIV03,PG07,Inventory_Writedown,,,,,47705.26,100.0
20230331,ACT,DIV03,PG08,Raw_Materials,MAT01,Copper,51753.0,45.02,2329921.25,137.0
20230331,ACT,DIV03,PG08,Direct_Labor,,,123213.7,5.52,680139.63,137.0
20230331,ACT,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,463029.52,137.0
20230331,ACT,DIV03,PG08,Freight,,,,,183097.54,137.0
20230331,ACT,DIV03,PG08,Inventory_Writedown,,,,,61926.78,137.0
20230331,BUD,DIV03,PG08,Raw_Materials,MAT01,Copper,,,1352199.89,100.0
20230331,BUD,DIV03,PG08,Direct_Labor,,,,,540879.96,100.0
20230331,BUD,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,368781.79,100.0
20230331,BUD,DIV03,PG08,Freight,,,,,147512.72,100.0
20230331,BUD,DIV03,PG08,Inventory_Writedown,,,,,49170.91,100.0
20230331,ACT,DIV03,PG09,Raw_Materials,MAT02,Polymers,27787.5,72.58,2016813.35,129.2
20230331,ACT,DIV03,PG09,Direct_Labor,,,7825.3,79.37,621093.18,129.2
20230331,ACT,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,424194.96,129.2
20230331,ACT,DIV03,PG09,Freight,,,,,174737.35,129.2
20230331,ACT,DIV03,PG09,Inventory_Writedown,,,,,56807.1,129.2
20230331,BUD,DIV03,PG09,Raw_Materials,MAT02,Polymers,,,1294294.58,100.0
20230331,BUD,DIV03,PG09,Direct_Labor,,,,,517717.83,100.0
20230331,BUD,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,352989.43,100.0
20230331,BUD,DIV03,PG09,Freight,,,,,141195.77,100.0
20230331,BUD,DIV03,PG09,Inventory_Writedown,,,,,47065.26,100.0
20230430,ACT,DIV01,PG01,Raw_Materials,MAT02,Polymers,176785.5,18.58,3284673.96,127.2
20230430,ACT,DIV01,PG01,Direct_Labor,,,15839.3,64.51,1021792.42,127.2
20230430,ACT,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,703342.76,127.2
20230430,ACT,DIV01,PG01,Freight,,,,,279983.64,127.2
20230430,ACT,DIV01,PG01,Inventory_Writedown,,,,,93335.22,127.2
20230430,BUD,DIV01,PG01,Raw_Materials,MAT02,Polymers,,,2119794.11,100.0
20230430,BUD,DIV01,PG01,Direct_Labor,,,,,847917.64,100.0
20230430,BUD,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,578125.67,100.0
20230430,BUD,DIV01,PG01,Freight,,,,,231250.27,100.0
20230430,BUD,DIV01,PG01,Inventory_Writedown,,,,,77083.42,100.0
20230430,ACT,DIV01,PG02,Raw_Materials,MAT06,Minerals,42758.9,63.89,2731865.88,116.9
20230430,ACT,DIV01,PG02,Direct_Labor,,,14600.1,64.81,946234.38,116.9
20230430,ACT,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,625773.21,116.9
20230430,ACT,DIV01,PG02,Freight,,,,,255221.03,116.9
20230430,ACT,DIV01,PG02,Inventory_Writedown,,,,,85242.26,116.9
20230430,BUD,DIV01,PG02,Raw_Materials,MAT06,Minerals,,,1971898.85,100.0
20230430,BUD,DIV01,PG02,Direct_Labor,,,,,788759.54,100.0
20230430,BUD,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,537790.6,100.0
20230430,BUD,DIV01,PG02,Freight,,,,,215116.24,100.0
20230430,BUD,DIV01,PG02,Inventory_Writedown,,,,,71705.41,100.0
20230430,ACT,DIV01,PG03,Raw_Materials,MAT02,Polymers,50156.4,62.53,3136279.35,129.9
20230430,ACT,DIV01,PG03,Direct_Labor,,,84856.3,11.58,982636.48,129.9
20230430,ACT,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,662163.67,129.9
20230430,ACT,DIV01,PG03,Freight,,,,,266572.82,129.9
20230430,ACT,DIV01,PG03,Inventory_Writedown,,,,,90380.86,129.9
20230430,BUD,DIV01,PG03,Raw_Materials,MAT02,Polymers,,,2075005.84,100.0
20230430,BUD,DIV01,PG03,Direct_Labor,,,,,830002.34,100.0
20230430,BUD,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,565910.68,100.0
20230430,BUD,DIV01,PG03,Freight,,,,,226364.27,100.0
20230430,BUD,DIV01,PG03,Inventory_Writedown,,,,,75454.76,100.0
20230430,ACT,DIV02,PG04,Raw_Materials,MAT03,Plastics,243188.5,7.92,1926052.67,129.9
20230430,ACT,DIV02,PG04,Direct_Labor,,,8318.8,70.86,589469.03,129.9
20230430,ACT,DIV02,PG04,Manufacturing_Overhead,,,,,400363.7,129.9
20230430,ACT,DIV02,PG04,Freight,,,,,162086.65,129.9
20230430,ACT,DIV02,PG04,Inventory_Writedown,,,,,52368.13,129.9
20230430,BUD,DIV02,PG04,Raw_Materials,MAT03,Plastics,,,1226388.69,100.0
20230430,BUD,DIV02,PG04,Direct_Labor,,,,,490555.48,100.0
20230430,BUD,DIV02,PG04,Manufacturing_Overhead,,,,,334469.64,100.0
20230430,BUD,DIV02,PG04,Freight,,,,,133787.86,100.0
20230430,BUD,DIV02,PG04,Inventory_Writedown,,,,,44595.95,100.0
20230430,ACT,DIV02,PG05,Raw_Materials,MAT12,Filters,52725.4,33.2,1750483.74,123.8
20230430,ACT,DIV02,PG05,Direct_Labor,,,12683.1,43.55,552346.92,123.8
20230430,ACT,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,380665.13,123.8
20230430,ACT,DIV02,PG05,Freight,,,,,153251.53,123.8
20230430,ACT,DIV02,PG05,Inventory_Writedown,,,,,51730.69,123.8
20230430,BUD,DIV02,PG05,Raw_Materials,MAT12,Filters,,,1129690.39,100.0
20230430,BUD,DIV02,PG05,Direct_Labor,,,,,451876.16,100.0
20230430,BUD,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,308097.38,100.0
20230430,BUD,DIV02,PG05,Freight,,,,,123238.95,100.0
20230430,BUD,DIV02,PG05,Inventory_Writedown,,,,,41079.65,100.0
20230430,ACT,DIV02,PG06,Raw_Materials,MAT13,Foam,33664.2,51.31,1727309.29,128.0
20230430,ACT,DIV02,PG06,Direct_Labor,,,9441.7,56.51,533549.72,128.0
20230430,ACT,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,373985.1,128.0
20230430,ACT,DIV02,PG06,Freight,,,,,145828.29,128.0
20230430,ACT,DIV02,PG06,Inventory_Writedown,,,,,49829.02,128.0
20230430,BUD,DIV02,PG06,Raw_Materials,MAT13,Foam,,,1130895.05,100.0
20230430,BUD,DIV02,PG06,Direct_Labor,,,,,452358.02,100.0
20230430,BUD,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,308425.92,100.0
20230430,BUD,DIV02,PG06,Freight,,,,,123370.37,100.0
20230430,BUD,DIV02,PG06,Inventory_Writedown,,,,,41123.46,100.0
20230430,ACT,DIV03,PG07,Raw_Materials,MAT04,Electronics,31136.6,61.63,1918947.74,123.0
20230430,ACT,DIV03,PG07,Direct_Labor,,,8721.2,71.29,621731.27,123.0
20230430,ACT,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,430126.95,123.0
20230430,ACT,DIV03,PG07,Freight,,,,,167170.11,123.0
20230430,ACT,DIV03,PG07,Inventory_Writedown,,,,,55674.69,123.0
20230430,BUD,DIV03,PG07,Raw_Materials,MAT04,Electronics,,,1305404.23,100.0
20230430,BUD,DIV03,PG07,Direct_Labor,,,,,522161.69,100.0
20230430,BUD,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,356019.34,100.0
20230430,BUD,DIV03,PG07,Freight,,,,,142407.73,100.0
20230430,BUD,DIV03,PG07,Inventory_Writedown,,,,,47469.24,100.0
20230430,ACT,DIV03,PG08,Raw_Materials,MAT01,Copper,33292.8,63.74,2122083.15,137.3
20230430,ACT,DIV03,PG08,Direct_Labor,,,30632.8,20.84,638387.97,137.3
20230430,ACT,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,432307.57,137.3
20230430,ACT,DIV03,PG08,Freight,,,,,173413.49,137.3
20230430,ACT,DIV03,PG08,Inventory_Writedown,,,,,58110.73,137.3
20230430,BUD,DIV03,PG08,Raw_Materials,MAT01,Copper,,,1329532.9,100.0
20230430,BUD,DIV03,PG08,Direct_Labor,,,,,531813.16,100.0
20230430,BUD,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,362599.88,100.0
20230430,BUD,DIV03,PG08,Freight,,,,,145039.95,100.0
20230430,BUD,DIV03,PG08,Inventory_Writedown,,,,,48346.65,100.0
20230430,ACT,DIV03,PG09,Raw_Materials,MAT02,Polymers,35373.2,53.2,1881854.49,129.5
20230430,ACT,DIV03,PG09,Direct_Labor,,,8550.6,69.56,594776.83,129.5
20230430,ACT,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,398655.64,129.5
20230430,ACT,DIV03,PG09,Freight,,,,,159464.98,129.5
20230430,ACT,DIV03,PG09,Inventory_Writedown,,,,,52288.76,129.5
20230430,BUD,DIV03,PG09,Raw_Materials,MAT02,Polymers,,,1260070.17,100.0
20230430,BUD,DIV03,PG09,Direct_Labor,,,,,504028.07,100.0
20230430,BUD,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,343655.5,100.0
20230430,BUD,DIV03,PG09,Freight,,,,,137462.2,100.0
20230430,BUD,DIV03,PG09,Inventory_Writedown,,,,,45820.73,100.0
20230531,ACT,DIV01,PG01,Raw_Materials,MAT02,Polymers,93804.2,34.69,3254067.55,127.0
20230531,ACT,DIV01,PG01,Direct_Labor,,,17322.8,58.38,1011306.08,127.0
20230531,ACT,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,707747.79,127.0
20230531,ACT,DIV01,PG01,Freight,,,,,273200.53,127.0
20230531,ACT,DIV01,PG01,Inventory_Writedown,,,,,91050.2,127.0
20230531,BUD,DIV01,PG01,Raw_Materials,MAT02,Polymers,,,2121885.15,100.0
